name,address,freebikes,slots,latitude,longitude,ll,review_count,Bar,Restaurant,POI,avg_bar_rating,avg_poi_rating,avg_restaurant_rating
Public Rack - Halsted St & 64th St,"Kennedy-King College, South Halsted Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",0,31,41.777436,-87.644535,"41.7774,-87.6445",247.0,6,25,6,1.6666666666666667,0.0,2.2916666666666665
Public Rack - Chase Ave & Touhy Ave - NE,"7313-7319, North Western Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",0,31,42.014539,-87.6901359,"42.0145,-87.6901",4455.0,10,46,8,3.8125,4.0,3.7386363636363638
Public Rack - Panama Ave & Forest Preserve Ave,"3502, North Panama Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",0,31,41.943162,-87.82909,"41.9432,-87.8291",765.0,8,17,3,3.7142857142857144,3.5,3.088235294117647
Public Rack - Rutherford Ave & Belmont Ave,"6710, West Belmont Avenue, Dunning, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",0,31,41.938315,-87.793848,"41.9383,-87.7938",1843.0,9,27,9,3.5,2.6666666666666665,3.103846153846154
Public Rack - S Kostner Ave & W 18th Pl,"1857, South Kostner Avenue, North Lawndale, Chicago, Cook County, Illinois, 60623, United States",0,31,41.8551905,-87.7345547,"41.8552,-87.7346",763.0,4,40,4,2.0,0.0,2.3846153846153846
Public Rack - Kostner Ave & Lake St,"300-314, North Kostner Avenue, Central Park, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States",0,31,41.885708,-87.735424,"41.8857,-87.7354",146.0,2,26,5,3.5,0.0,1.8
Public Rack - Linder Ave & Belmont Ave,"5440, West Belmont Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 690639, United States",0,31,41.938743,-87.763298,"41.9387,-87.7633",2893.0,11,54,3,3.6,1.775,3.725510204081633
Public Rack - Cicero Ave & Wellington Ave,"3021, North Cicero Avenue, Belmont Park, Beat 2521, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",0,31,41.935779,-87.746581,"41.9358,-87.7466",1733.0,12,45,5,3.5,5.0,3.651190476190476
Public Rack - Cicero Ave & Roscoe St,"Cicero & Roscoe SB, West Roscoe Street, Dunning, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",0,31,41.9424235,-87.74713,"41.9424,-87.7471",1585.0,11,36,5,4.0,3.75,2.9571428571428573
Public Rack - Prairie Ave & 85th St,"8501, South Prairie Avenue, Garden Homes, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",0,31,41.739986,-87.617645,"41.74,-87.6176",829.0,3,31,3,3.5,1.5,2.129032258064516
Public Rack - Pulaski Rd & Fullerton Ave,"4014, West Fullerton Avenue, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",0,31,41.924618,-87.727398,"41.9246,-87.7274",4930.0,12,50,7,3.8333333333333335,3.7875,4.01063829787234
Public Rack - Throop St & 58th St,"1241, West 58th Street, West Englewood, Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",0,31,41.788541,-87.65621,"41.7885,-87.6562",132.0,3,31,6,2.5,2.3666666666666667,1.5161290322580645
Public Rack - Oleander Ave & Addison St,"3548-3552, North Oleander Avenue, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",0,31,41.944983,-87.815865,"41.945,-87.8159",5597.0,16,45,3,3.4535714285714287,3.7,3.7266666666666666
Public Rack - Kedzie Ave & Argyle St,"3199, West Argyle Street, Albany Park, Chicago, Jefferson Township, Cook County, Illinois, 60625, United States",1,31,41.972097,-87.708572,"41.9721,-87.7086",9431.0,7,55,11,4.125,3.9333333333333336,4.128571428571429
Public Rack - Western Blvd & 49th St,"4901, South Western Boulevard, New City, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States",0,31,41.80478,-87.683749,"41.8048,-87.6837",590.0,3,44,3,3.0,0.0,3.25
Public Rack - Mackinaw Ave & 106th St,"3325, East 106th Street, East Side, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.702557,-87.542728,"41.7026,-87.5427",380.0,3,20,6,4.0,0.0,3.95
Public Rack - Central Ave & Adams St,"126, South Central Avenue, Austin, Chicago, Cook County, Illinois, 60804, United States",0,31,41.878264,-87.764886,"41.8783,-87.7649",567.0,3,33,3,4.333333333333333,2.75,2.78125
Public Rack - Hermitage & 83rd St,"Timothy Lutheran School, 1700-1724, West 83rd Street, South Englewood, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",0,31,41.743027,-87.666272,"41.743,-87.6663",294.0,2,33,6,2.5,0.7,2.28125
Public Rack - Yale Ave & 119th St,"239-243, West 119th Street, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60628, United States",0,31,41.677795,-87.629077,"41.6778,-87.6291",47.0,1,7,3,,0.0,2.5714285714285716
Public Rack - Ewing Ave & 106th St NW,"Banner Liquors, 10558, East 106th Street, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.70287,-87.535861,"41.7029,-87.5359",478.0,4,26,6,3.75,0.0,3.6538461538461537
Public Rack - Central Park Ave & Fillmore St,"Central Park Pumping Station, West Fillmore Street, North Lawndale, Chicago, Cook County, Illinois, 60624, United States",0,31,41.8680617,-87.7153897,"41.8681,-87.7154",304.0,2,36,9,1.9,0.0,2.022222222222222
Public Rack - Hamilton Ave & 95th St,"9504, South Hamilton Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",0,31,41.720832,-87.676382,"41.7208,-87.6764",2740.0,3,44,5,3.1666666666666665,2.5,2.9651162790697674
Public Rack - Ashland Ave & 76th St,"Burger King, 1606, West 76th Street, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",0,31,41.75596,-87.66391,"41.756,-87.6639",144.0,4,26,2,4.5,0.0,1.7307692307692308
Public Rack - Lowe Ave & 94th St,"Kipling Elementary School, South Lowe Avenue, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60620, United States",0,31,41.724234,-87.639453,"41.7242,-87.6395",143.0,1,12,4,4.5,0.0,2.227272727272727
Public Rack - Michigan Ave & 113th St,"11301-11305, South Michigan Avenue, Roseland, Pullman, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",0,31,41.688872,-87.620879,"41.6889,-87.6209",640.0,1,27,8,4.0,1.1666666666666667,2.58
Public Rack - Austin Ave & Roscoe St,"Chicago Academy Elementary/High School, 3400, North Austin Avenue, Schorsch, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",1,31,41.942196,-87.776472,"41.9422,-87.7765",3351.0,8,51,1,3.5,4.5,3.9270833333333335
Public Rack - Komensky Ave & 59th St,"Walgreens, 4000, West 59th Street, West Elsdon, West Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",0,31,41.786049,-87.723645,"41.786,-87.7236",2311.0,6,44,2,3.25,3.75,3.313953488372093
Public Rack - Hiawatha Park,"Hiawatha Park Fieldhouse, 8029, West Forest Preserve Drive, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",1,31,41.944068,-87.827302,"41.9441,-87.8273",1639.0,12,26,3,3.45,3.5,3.269230769230769
Public Rack - Torrence Ave & 98th St,"Susan B. Anthony Elementary School, East 99th Street, Jeffery Manor, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.717059,-87.559986,"41.7171,-87.56",51.0,8,6,6,2.85,0.0,2.9
Public Rack - Talman Ave & 51st St,"2643, West 51st Street, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60632, United States",0,31,41.800908,-87.690802,"41.8009,-87.6908",666.0,2,42,4,,1.5,3.1547619047619047
Public Rack - Vincennes Ave & 95th Pl,"9530, South Vincennes Avenue, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628:60827, United States",0,31,41.720562,-87.650971,"41.7206,-87.651",230.0,1,17,3,4.5,0.0,2.1470588235294117
Public Rack - Bell Ave & 95th St,"95th Street & Oakley, West 95th Street, Beverly, Chicago, Lake Township, Cook County, Illinois, 60617, United States",0,31,41.721188,-87.678786,"41.7212,-87.6788",2574.0,3,44,5,3.1666666666666665,2.5,2.9186046511627906
Public Rack - Bennett Ave & 96th St,"Burnham Elementary School, South Van Vlissingen Road, Stony Island, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.720476,-87.577512,"41.7205,-87.5775",159.0,1,13,3,,3.5,2.1
Public Rack - Halsted St & 76th St,"West 76th Street, New Auburn, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",2,31,41.756003,-87.64409,"41.756,-87.6441",383.0,7,26,6,4.5,0.0,2.8076923076923075
Public Rack - Justine St & 87th St,"1546, West 87th Street, Brainerd, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60643, United States",0,31,41.736019,-87.66243,"41.736,-87.6624",248.0,8,26,4,2.8375,0.875,2.1865384615384618
Public Rack - Rockwell & 111th St,"2545-2559, West 111th Street, Morgan Park, Mount Greenwood, Chicago, Lake Township, Cook County, Illinois, 60655, United States",0,31,41.691359,-87.68572,"41.6914,-87.6857",2014.0,6,24,4,3.3333333333333335,2.0,3.5124999999999997
Public Rack - Jeffrey Blvd & 71st St,"2000-2012, East 71st Street, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",0,31,41.766333,-87.576154,"41.7663,-87.5762",1551.0,3,42,3,3.75,0.0,2.902439024390244
Public Rack - Avenue J & 102nd St,"10200, South Avenue J, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.709832,-87.534238,"41.7098,-87.5342",538.0,4,28,11,4.25,1.5,3.6607142857142856
Public Rack - N Narragansett Ave & Grand Ave,"6352-6358, West Grand Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60651, United States",0,31,41.9225804,-87.7849799,"41.9226,-87.785",2131.0,4,42,3,1.625,3.0,2.7738095238095237
Public Rack - N Sayre Ave & W Belden Ave,"Mont Clare, North Sayre Avenue, Beat 2512, Austin, Chicago, Jefferson Township, Cook County, Illinois, 60707, United States",0,31,41.921425,-87.800825,"41.9214,-87.8008",4258.0,10,39,7,3.5,4.125,3.418918918918919
Public Rack - Mackinaw Ave & 108th St,"3325, East 108th Street, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.699008,-87.542833,"41.699,-87.5428",288.0,3,18,6,4.0,0.0,3.9722222222222223
Public Rack - Pittsburgh Ave & Irving Park,"8221, West Irving Park Road, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60706, United States",0,31,41.951911,-87.83267,"41.9519,-87.8327",542.0,1,7,7,4.5,3.5,2.857142857142857
Public Rack - Cottage Grove Ave & 111th St,"Cottage Grove & 111th Street, South Cottage Grove Avenue, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",0,31,41.692645,-87.609758,"41.6926,-87.6098",691.0,2,26,15,4.0,3.0,2.3333333333333335
Public Rack - Harding Ave & 47th St,"Walgreens, 3943, West 47th Street, Archer Heights, Chicago, Lake Township, Cook County, Illinois, 60632, United States",0,31,41.807749,-87.722579,"41.8077,-87.7226",2164.0,14,49,7,2.642857142857143,1.0,3.414772727272727
Public Rack - Jeffery Blvd & 83rd St,"2012-2024, East 83rd Street, Cheltenham, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.744345,-87.575043,"41.7443,-87.575",1059.0,2,40,5,3.5,0.6666666666666666,2.717948717948718
Public Rack - Western Ave & 92nd Pl,"Rainbow Cone, 9233, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",0,31,41.725538,-87.681968,"41.7255,-87.682",2491.0,2,38,4,2.25,5.0,2.4594594594594597
Public Rack - Menard Ave & Adams Blvd,"5471, West Adams Boulevard, Austin, Chicago, Cook County, Illinois, 60616, United States",0,31,41.877684,-87.769356,"41.8777,-87.7694",1464.0,3,30,4,4.333333333333333,3.125,3.103448275862069
Public Rack - Lawrence Ave & 103rd St,"600-604, East 103rd Street, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.707665,-87.608695,"41.7077,-87.6087",120.0,3,18,4,2.15,5.0,1.4055555555555557
Public Rack - Park Manor Elementary School,"7037, South Rhodes Avenue, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",0,31,41.766863,-87.611467,"41.7669,-87.6115",1875.0,13,41,2,3.5,0.0,2.5256410256410255
Public Rack - Legler Regional Library,"Henry E. Legler Regional Library, 115, South Pulaski Road, Central Park, West Garfield Park, Chicago, Cook County, Illinois, 60624, United States",0,31,41.879312,-87.725428,"41.8793,-87.7254",1229.0,3,31,8,4.25,3.375,2.0689655172413794
Public Rack - Hamlin Ave & Fullerton Ave,"3751, West Fullerton Avenue, Pennock, Logan Square, Chicago, Jefferson Township, Cook County, Illinois, 60647, United States",3,31,41.924319,-87.721446,"41.9243,-87.7214",10458.0,21,52,9,4.1535714285714285,4.1125,4.2406250000000005
Public Rack - Jonathan Y Scammon Public School,"Scammon Elementary School, West Henderson Street, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",1,31,41.941612,-87.732372,"41.9416,-87.7324",8949.0,17,44,7,4.125,4.833333333333333,3.823170731707317
Public Rack - Calumet Ave & 103rd St,"319, East 103rd Street, Roseland, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.707061,-87.615309,"41.7071,-87.6153",117.0,3,18,3,2.15,0.0,1.4055555555555557
Public Rack - Forrestville Ave & 47th St,"521-525, East 47th Street, Forestville, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 90615, United States",0,31,41.809319,-87.612921,"41.8093,-87.6129",3318.0,5,49,13,2.8875,4.0,3.3923913043478264
Public Rack - Vincennes Ave & 95th St,"South Vincennes Avenue, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628:60827, United States",0,31,41.721168,-87.650663,"41.7212,-87.6507",230.0,1,16,3,4.5,0.0,2.28125
Public Rack - West Chatham Park,"8147, South Princeton Avenue, Chatham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",0,31,41.745834,-87.631562,"41.7458,-87.6316",668.0,1,30,5,4.5,0.3333333333333333,2.35
Public Rack - Halsted St & 95th St - SW,"Halsted & 95th Street, South Halsted Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60628, United States",0,31,41.720964,-87.643447,"41.721,-87.6434",188.0,1,11,7,4.5,0.0,2.727272727272727
Public Rack - Halsted St & 63rd St,"Howard Brown Health 63rd Street, 641, West 63rd Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",0,31,41.779945,-87.641378,"41.7799,-87.6414",158.0,5,23,7,5.0,0.0,1.9772727272727273
Public Rack - Langley Ave & 79th St,"701-705, East 79th Street, Avalon Highlands, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",0,31,41.751103,-87.607432,"41.7511,-87.6074",1985.0,18,47,2,3.122727272727273,3.1,2.75
Public Rack - Lowell Ave & Elston Ave,"4677, North Lowell Avenue, Mayfair, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",4,31,41.96614,-87.737,"41.9661,-87.737",6283.0,13,42,8,3.8125,5.0,4.081707317073171
Public Rack - Princeton Ave & 99th Pl,"9932, South Princeton Avenue, Roseland, Chicago, Lake Township, Cook County, Illinois, 60628, United States",0,31,41.713311,-87.631095,"41.7133,-87.6311",158.0,1,20,8,4.5,1.0,1.6111111111111112
Public Rack - Narragansett Ave & Fullerton Ave,"6333, West Fullerton Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 690639, United States",0,31,41.92378,-87.7843998,"41.9238,-87.7844",2159.0,4,43,3,1.625,3.0,2.7953488372093025
Public Rack - Western Ave & 104th St - West,"10418, South Western Avenue, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",0,31,41.703952,-87.681953,"41.704,-87.682",2114.0,9,23,9,3.46875,1.49375,3.432608695652174
Public Rack - Houston Ave & 131st St,"13110, South Houston Avenue, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States",0,31,41.656961,-87.548521,"41.657,-87.5485",292.0,9,13,6,4.0928571428571425,3.875,3.3461538461538463
Public Rack - Claremont Ave & 71st St,"2339, West 71st Street, West Englewood, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60636, United States",0,31,41.764585,-87.682253,"41.7646,-87.6823",248.0,2,19,3,0.0,0.0,1.9736842105263157
Public Rack - Ewing Ave & Indianapolis Ave,"10052, South Ewing Avenue, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",0,31,41.712353,-87.53545,"41.7124,-87.5354",236.0,1,12,11,5.0,1.5,3.8333333333333335
Public Rack - Exchange Ave & 131st St,"13101, South Escanaba Avenue, Hegewisch, Chicago, Hyde Park Township, Cook County, Illinois, 60633, United States",0,31,41.65717,-87.552594,"41.6572,-87.5526",270.0,6,12,5,4.0125,3.875,3.25
Public Rack - Damen Ave & 84th St,"Greater Walters African Methodist Episcopal Zion Church, 8410-8430, South Damen Avenue, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",0,31,41.740435,-87.673246,"41.7404,-87.6732",239.0,3,20,8,1.25,1.2714285714285716,2.6
Public Rack - Eggleston Ave & 114th St,"Alex Haley Academy, South Stewart Avenue, Roseland, Chicago, Lake Township, Cook County, Illinois, 60628, United States",0,31,41.686642,-87.633547,"41.6866,-87.6335",296.0,1,29,2,,0.0,2.475862068965517
Public Rack - Laramie Ave & Grand Ave,"1960, North Laramie Avenue, Beat 2515, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",0,31,41.917002,-87.755972,"41.917,-87.756",2041.0,4,48,2,5.0,,3.511111111111111
Public Rack - Laramie Ave & Warwick Ave,"William P. Gray School, 3730, North Laramie Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",0,31,41.948812,-87.75713,"41.9488,-87.7571",5178.0,14,50,10,3.95625,3.983333333333333,3.7697916666666664
Public Rack - Honore St & 87th St,"1834-1838, West 87th Street, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60643, United States",0,31,41.736093,-87.669404,"41.7361,-87.6694",203.0,5,18,9,2.5,2.066666666666667,2.4166666666666665
